customer_unique_id,is_churn,recency_obs,frequency_obs,ticket_prom,avg_items,avg_freight,freight_ratio,n_sellers,avg_cuotas,max_cuotas,lead_time_prom,delay_max,pct_boleto,pct_credito,pct_finde,n_categorias,review_score,reg_CentroOeste,reg_Nordeste,reg_Norte,reg_Sudeste,reg_Sur
7094853097f979ef6393edbbe67ba4fb,1,206.0,1.0,91.06,2.0,29.04,0.5831325301204819,1.0,9.0,9.0,30.0,-9.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
14e5f24414b4fbadbe2f3dc85e1baf96,1,91.0,1.0,59.64,1.0,9.74,0.19519038076152306,1.0,3.0,3.0,8.0,-7.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
9c88dc49c4d317f38ba1e435939736f0,1,121.0,1.0,87.96,1.0,18.06,0.2583690987124463,1.0,1.0,1.0,7.0,-17.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
8faf7d578c01ac864da5b942a4a0a3c7,1,17.0,1.0,61.01,1.0,15.11,0.3291938997821351,1.0,2.0,2.0,6.0,-13.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
642d4a4ec3fe8cdf5f98ad76472fda22,1,92.0,1.0,24.69,1.0,15.79,1.7741573033707863,1.0,1.0,1.0,15.0,-15.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2b29203a18529b47950630e4ffe98abf,1,111.0,1.0,86.63,1.0,17.73,0.25732946298984033,1.0,1.0,1.0,6.0,-27.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
5d37b4ca721855647d743f1655c05ea7,1,244.0,1.0,35.86,1.0,10.96,0.4401606425702812,1.0,1.0,1.0,11.0,-24.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
3f2fa5728dc7ec636fec3038c1b83f9f,1,103.0,1.0,178.34,1.0,26.34,0.17328947368421052,1.0,1.0,1.0,25.0,-10.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
a1b27fb279cf1f20c233f6f8c7d468ff,1,79.0,1.0,190.58,1.0,20.68,0.12171865803413773,1.0,8.0,8.0,9.0,-10.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
8995f8dc0f764d0e743902184660607f,1,250.0,1.0,99.35,1.0,14.36,0.16896105424167548,1.0,4.0,4.0,8.0,-10.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
62d7776b75e87d3dba846e3a4331766e,1,54.0,1.0,476.87,1.0,16.97,0.03689932594042183,1.0,2.0,2.0,7.0,-25.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
0e095d492a0438adb41ab4d817f16d30,1,179.0,1.0,175.64,1.0,16.74,0.1053492762743864,1.0,2.0,2.0,6.0,-14.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7321108d6d59bbdc0bf7fdaa05b407a1,1,29.0,1.0,111.8,1.0,11.9,0.11911911911911911,1.0,10.0,10.0,2.0,-8.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
3b403165d7ce9d8111a42f9631ad3524,1,103.0,1.0,280.63,1.0,39.53,0.16395686437163004,1.0,5.0,5.0,7.0,-17.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
681b21ae86592e7aedfce424ddbe86a0,1,239.0,1.0,49.25,1.0,24.35,0.9779116465863454,1.0,4.0,4.0,7.0,-29.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
79eeb39dd415aa3c7a58fc42cf29278b,1,243.0,1.0,157.72,1.0,17.82,0.12737669764117227,1.0,10.0,10.0,19.0,-7.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
6d7d7f3da50d1a3b21c77ad7a9ec97b6,1,127.0,1.0,226.68,1.0,26.68,0.1334,1.0,10.0,10.0,7.0,-24.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
47d2b80b343a27cd4cc0f657b3235f99,1,202.0,1.0,38.33,1.0,24.35,1.7417739628040059,1.0,1.0,1.0,28.0,-6.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
cd02ec549f10e397eb40dde1ffe8292f,1,238.0,1.0,114.85,1.0,25.85,0.2904494382022472,1.0,8.0,8.0,7.0,-13.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
9b9dddec21ff3a98cbccabbdbc08d998,1,72.0,1.0,258.99,1.0,9.0,0.0360014400576023,1.0,4.0,4.0,8.0,-3.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
0055b522bc89cbfbf376d8b59a628470,1,263.0,1.0,364.75,1.0,36.75,0.11204268292682927,1.0,1.0,1.0,12.0,-22.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
5fc9aa56fb24a568fb56ad0eb9e9b1d3,1,27.0,1.0,241.62,1.0,26.06,0.12089441454815364,1.0,4.0,4.0,12.0,-10.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
07f61caa1c9e850c14e94854cec87545,1,109.0,2.0,49.705,1.0,9.305,0.2768561890125082,2.0,2.0,2.0,4.5,-11.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
27fa12c46b8f535342292f4292ccfbf9,1,2.0,1.0,32.09,1.0,14.1,0.783768760422457,1.0,3.0,3.0,23.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
d77ba9214770b2d002fa0b2b4df6c3f0,1,119.0,1.0,44.1,1.0,15.1,0.5206896551724138,1.0,4.0,4.0,6.0,-17.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
8fcc5fcac55aa590f93a448c5def5385,1,154.0,1.0,251.09,1.0,21.1,0.09174311926605505,1.0,10.0,10.0,6.0,-17.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
c4d9ec8c227594222eedd980cb28a6f4,1,149.0,2.0,123.60499999999999,1.0,21.205,0.2081573822739515,2.0,10.0,10.0,9.0,-12.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
353027c49c4fb3c827f2745b44ebb3f2,1,35.0,1.0,158.66,2.0,18.68,0.13344763537648235,1.0,3.0,3.0,5.0,-7.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
d5bcdee139c8e3a1d1fc14b865ccd847,1,50.0,1.0,69.73,1.0,12.74,0.2235479908755922,1.0,1.0,1.0,10.0,-12.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
5b1ae94194ff6e974356063557746e47,1,185.0,2.0,92.935,1.5,26.185000000000002,0.5603657228657228,2.0,1.0,1.0,16.5,2.0,0.0,1.0,0.5,1.0,5.0,0.0,0.0,0.0,0.0,1.0
517a375187be1c96bc5a19cc7ce5719c,1,42.0,1.0,105.38,1.0,15.39,0.1710190021113457,1.0,8.0,8.0,8.0,-13.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
9963ec44886d2cd7cfc327c78d714aa1,1,109.0,1.0,56.34,1.0,11.85,0.2663519892110586,1.0,4.0,4.0,5.0,-15.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
2a14328926bd5892a4b352f7b8e1f907,1,61.0,1.0,105.22,2.0,32.22,0.4413698630136986,1.0,1.0,1.0,12.0,-13.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
b1cf8d49a04154f58aa89edd28a8bca2,1,14.0,1.0,71.22,1.0,11.73,0.19717599596570853,1.0,1.0,1.0,2.0,-11.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
4077a40612134036793b718373ff7700,1,12.0,1.0,153.9,1.0,14.0,0.10007147962830593,1.0,3.0,3.0,11.0,-8.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
596e0b157917a5b967a6e847ce1cb4ce,1,127.0,1.0,75.62,1.0,25.63,0.5127025405081016,1.0,1.0,1.0,10.0,-25.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
8d6a90f4790a154bacc7f0a43a90a0e4,1,156.0,1.0,82.22,1.0,15.22,0.22716417910447761,1.0,1.0,1.0,8.0,-16.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
4d708044559de1542aa2d852e9a08788,1,89.0,1.0,60.1,1.0,15.1,0.33555555555555555,1.0,3.0,3.0,7.0,-18.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
26ffa3cfe15b987b017872a163c38118,1,94.0,1.0,60.0,1.0,14.1,0.30718954248366015,1.0,6.0,6.0,15.0,-9.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
8fa1be88b8d4b3afb521ce3170ac9af1,1,48.0,1.0,181.16,2.0,33.17,0.22413676599770255,2.0,8.0,8.0,7.0,-21.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
b2869304b7b5d007e152903d14237c4d,1,79.0,1.0,105.37,1.0,15.38,0.17090787865318371,1.0,3.0,3.0,14.0,-15.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
8082e09a521725ceb983305a0f6245d4,1,79.0,1.0,359.6,1.0,9.7,0.027722206344669906,1.0,1.0,1.0,2.0,-9.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
d2931dde96daf36474fb9258d8db337a,1,104.0,1.0,56.78,1.0,7.78,0.15877551020408165,1.0,1.0,1.0,4.0,-10.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
52e1960a812e49701b50b40ae4ee8f2e,1,9.0,1.0,215.14,1.0,16.14,0.08110552763819096,1.0,1.0,1.0,12.0,-19.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
169815e2d8cebf3bb29c380415e03403,1,116.0,1.0,312.39,1.0,62.49,0.25006002400960387,1.0,1.0,1.0,16.0,-7.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
00e5ea6932dffb682bd3d5760e84d176,1,56.0,1.0,68.89,1.0,11.9,0.20880856290577293,1.0,1.0,1.0,9.0,-18.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
2767f1bba0529fe3f48378c05ea40f0f,0,146.0,1.0,71.82,1.0,11.92,0.1989983305509182,1.0,7.0,7.0,8.0,-12.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
275fd80a923b1bf97db8979ad8e254d8,1,174.0,1.0,40.86,1.0,16.11,0.6509090909090909,1.0,4.0,4.0,8.0,-14.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
dad5018ffc0de85eb72f72575b552784,1,74.0,1.0,252.42,1.0,26.42,0.11690265486725665,1.0,3.0,3.0,13.0,-7.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
90cdf84ae810487178762867e5b09fd3,1,300.0,1.0,27.86,1.0,10.96,0.6485207100591717,1.0,2.0,2.0,1.0,-24.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
c848099c1db74b624605ff8c3a424f2b,1,104.0,1.0,45.09,1.0,15.1,0.5035011670556853,1.0,1.0,1.0,8.0,-13.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
baacaa93b9c06e0172b5fba5199c9539,1,238.0,1.0,141.42,1.0,11.52,0.08868360277136259,1.0,1.0,1.0,5.0,-14.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
d398a57e85887decbe54f94aca2eb457,1,318.0,1.0,84.59,1.0,15.69,0.22772133526850505,1.0,4.0,4.0,9.0,-31.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
894e1477b18aca023952cd634083ca37,1,28.0,1.0,50.01,1.0,15.11,0.4329512893982808,1.0,5.0,5.0,9.0,-10.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
5fcd614607739af38fa67f34541d9582,1,101.0,1.0,116.94,1.0,16.95,0.16951695169516953,1.0,2.0,2.0,16.0,-7.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
42c3440d6152a082d122b21ae37fcbee,1,118.0,1.0,501.08,1.0,62.08,0.1414123006833713,1.0,18.0,18.0,8.0,-18.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
05b3574712df1ac8343c7f3a6ebc6e2a,1,59.0,1.0,129.32,1.0,12.32,0.1052991452991453,1.0,4.0,4.0,9.0,-16.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
b0fbeb7fe179795238a262fd9f60e78e,1,12.0,1.0,57.28,1.0,42.38,2.844295302013423,1.0,3.0,3.0,24.0,-8.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
5abefd60411a987e1fc6ce77d4949f7a,1,215.0,1.0,26.86,1.0,10.96,0.689308176100629,1.0,2.0,2.0,13.0,-20.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
e8e8356f1f17713b3ca1379cb007767b,1,288.0,1.0,97.2,1.0,17.3,0.2165206508135169,1.0,1.0,1.0,7.0,-20.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
966e108168ffea9f05c036fdd0578702,1,2.0,1.0,155.2,1.0,12.7,0.08912280701754385,1.0,1.0,1.0,3.0,-13.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
6eac3eae073adc25355cc57f815cd53c,1,182.0,1.0,214.14,1.0,16.14,0.08151515151515151,1.0,5.0,5.0,2.0,-21.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
dff712b02bbaed94147ee35e29296897,1,158.0,1.0,153.22,1.0,28.23,0.22585806864549166,1.0,1.0,1.0,20.0,-11.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5ba08aba75969990241141244db54efc,1,224.0,1.0,52.74,1.0,24.84,0.8903225806451613,1.0,5.0,5.0,20.0,-16.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0
bc9d16f7f8377481a12db375ab85c676,1,139.0,1.0,163.48,1.0,73.58,0.818464961067853,1.0,10.0,10.0,6.0,-16.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
5e80a55b5e4556cc4f802aaa5a2e8789,1,26.0,1.0,101.34,1.0,16.35,0.19237557359689378,1.0,5.0,5.0,19.0,-10.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
307f47fa56b788fa7c4e30ea36c1ae46,1,72.0,1.0,77.11,1.0,8.11,0.11753623188405796,1.0,6.0,6.0,2.0,-9.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
3725fd91186d2373de68908692e09f11,1,132.0,1.0,37.77,1.0,7.78,0.25941980660220076,1.0,1.0,1.0,4.0,-9.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
ed4018911d6ae83a992a90a0f1ce22c6,1,258.0,1.0,652.7,1.0,23.7,0.03767885532591415,1.0,1.0,1.0,7.0,-11.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
75c28e41523479f2659a41dbe403f2cf,1,243.0,1.0,294.54,1.0,44.55,0.17820712828513138,1.0,3.0,3.0,5.0,-13.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
f0e8858c2d5518f433ca154494321200,1,79.0,1.0,87.64,1.0,17.74,0.25379113018597993,1.0,2.0,2.0,9.0,-13.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
f78fce8ebeb162d7a0586d60958983ec,1,49.0,1.0,147.15,1.0,18.15,0.14069767441860465,1.0,2.0,2.0,7.0,-20.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
3d9f4f569e127314216de45504ee4712,1,186.0,1.0,57.35,1.0,11.85,0.26043956043956046,1.0,4.0,4.0,5.0,-17.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
f7a385f9201b1e451831aa28cfca0f2c,1,37.0,1.0,120.42,2.0,32.22,0.3653061224489796,1.0,6.0,6.0,9.0,-14.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
140f015ecccb4820c7bddd18772bdfd1,1,99.0,1.0,106.84,1.0,17.84,0.2004494382022472,1.0,3.0,3.0,13.0,-9.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
09bef2bc8648a1dedf9172fa46b0ed81,1,23.0,1.0,138.74,1.0,12.84,0.10198570293884035,1.0,1.0,1.0,4.0,-7.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
40bec32bbc30b2444d870f9fcb260f16,1,23.0,1.0,36.09,1.0,14.1,0.6412005457025921,1.0,1.0,1.0,9.0,-13.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
4afb87582a140485f980b0bc0efee780,1,102.0,1.0,156.33,1.0,21.43,0.15885841363973313,1.0,4.0,4.0,13.0,-13.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
bec165a32e76adbb2f17989bede23b17,1,28.0,1.0,120.34,1.0,14.35,0.1353901311444476,1.0,1.0,1.0,7.0,-6.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
31d47c84875a0ac84835c7162a0146e4,1,203.0,1.0,94.72,1.0,14.73,0.1841480185023128,1.0,1.0,1.0,12.0,-10.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
282bb98f56905453d8489b2d233869b1,1,245.0,1.0,45.68,1.0,17.78,0.6372759856630825,1.0,2.0,2.0,14.0,-14.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
c29eb9b178f585c8ee87c59f1614411c,1,259.0,1.0,165.74,1.0,16.74,0.11234899328859059,1.0,3.0,3.0,10.0,-12.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
d581465159d4454994f5767dab45ac01,1,238.0,1.0,86.12,1.0,17.22,0.2499274310595065,1.0,2.0,2.0,11.0,-23.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
f9b95837b9ccba38c72f15323b24f3c5,1,34.0,1.0,164.69,1.0,44.69,0.3724166666666667,1.0,3.0,3.0,12.0,-30.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
5015caa21691d148f370c1574b17d32d,1,5.0,1.0,72.02,2.0,32.22,0.8095477386934674,1.0,1.0,1.0,12.0,-16.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
986b90e1142e5a6ddd0c5864e9b3d79a,1,93.0,1.0,48.01,1.0,8.11,0.20325814536340853,1.0,1.0,1.0,8.0,-23.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
d7794198aca3d64fd59f976c8830c942,1,34.0,1.0,517.22,1.0,17.23,0.03446068921378428,1.0,10.0,10.0,5.0,-14.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
f522f9e88da7ece239e6ef4703f7a09e,1,175.0,1.0,258.02,2.0,50.08,0.2408387034721554,1.0,1.0,1.0,19.0,-2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
9acaddc78d49c0fa674d3b761b86d8ed,1,74.0,1.0,304.35,1.0,54.35,0.2174,1.0,5.0,5.0,9.0,-15.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
644f6a10e96a8d7888d94d2062d485b5,1,411.0,1.0,107.37,1.0,17.47,0.19432703003337037,1.0,1.0,1.0,20.0,-36.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
167a476da72506840e14c50546aebe62,1,5.0,1.0,94.21,1.0,14.31,0.17909887359198998,1.0,2.0,2.0,10.0,-9.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
931edcd9ef8f3f345c234265a41451e0,1,156.0,1.0,260.54,1.0,21.64,0.09058183340309753,1.0,10.0,10.0,8.0,-10.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
e374f0ed9ec35b9af339460a75c4d096,0,208.0,1.0,494.0,1.0,28.0,0.060085836909871244,1.0,6.0,6.0,18.0,-17.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
2ee0585a1b346d39d7fc5e6ae565a858,1,288.0,1.0,256.22,2.0,48.24,0.23194537936340034,1.0,1.0,1.0,6.0,-17.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
d46f3055abe40c65c5d48e2944a68bac,1,101.0,1.0,53.6,1.0,14.1,0.3569620253164557,1.0,1.0,1.0,15.0,-18.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
4df9aee56fa602c72756abb22ee60b17,0,9.0,1.0,146.68,2.0,26.88,0.22437395659432388,1.0,2.0,2.0,18.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
ea0291d9b2223d0dc3f8d5b48ae2574f,1,249.0,1.0,34.09,1.0,17.19,1.0171597633136096,1.0,1.0,1.0,19.0,-6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0d5bb565f5c4f342681cc1bbaf817f5d,1,21.0,1.0,45.76,1.0,9.27,0.25404220334338173,1.0,1.0,1.0,2.0,-10.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
de8ab4bf184ef7f992a12e9766f67009,1,245.0,1.0,275.89,1.0,15.99,0.06152366294728742,1.0,1.0,1.0,7.0,-47.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
fadbf326fadb1ba2ca17a5f91d697dd9,1,28.0,1.0,118.93,1.0,19.93,0.2013131313131313,1.0,1.0,1.0,13.0,-16.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
594fdb8a3914a91415413b3a467fa862,1,413.0,1.0,60.6,1.0,15.7,0.34966592427616927,1.0,2.0,2.0,19.0,-35.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
3f1e53017105a8cdbf04cbbc874687f4,1,39.0,1.0,104.48,1.0,9.48,0.09978947368421053,1.0,2.0,2.0,6.0,-10.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
0802a1a217680f13264a70ddb7220823,1,278.0,2.0,96.35,1.0,17.85,0.22738853503184714,2.0,1.0,1.0,6.5,-22.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
d27b2a83fb4260b0dd1446ea231cc075,1,22.0,1.0,293.26,1.0,34.26,0.13227799227799228,1.0,10.0,10.0,40.0,18.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
9fd545500748e0f16bc28eae895d246e,1,245.0,1.0,103.11,1.0,13.21,0.14694104560622914,1.0,6.0,6.0,6.0,-20.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
2ba5c871cccf8e10df91f77d1dc58006,1,239.0,1.0,181.98,1.0,32.08,0.21400933955970644,1.0,1.0,1.0,3.0,-28.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
021ab4ee1c733fef68ef3ddbb6c4ea7e,1,195.0,1.0,55.94,1.0,9.74,0.21082251082251083,1.0,1.0,1.0,5.0,-10.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
7a508bbe19e0ea98abf3df3c6b704740,1,179.0,1.0,55.36,2.0,15.56,0.3909547738693468,1.0,1.0,1.0,3.0,-10.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
3e30d9a5ec7b5488a6db9aa572aa9345,1,202.0,1.0,144.58,1.0,14.68,0.1130100076982294,1.0,7.0,7.0,3.0,-17.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
db81588b28a569d23a94088cc04ea761,1,30.0,1.0,65.0,1.0,15.1,0.3026052104208417,1.0,2.0,2.0,8.0,-28.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
7756cb6ccd8ec23eaaf953f9bd9bc958,1,41.0,1.0,191.93,1.0,22.03,0.129664508534432,1.0,3.0,3.0,19.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
5b583873036f60198984295907f3b560,1,82.0,1.0,489.75,1.0,23.75,0.050965665236051505,1.0,1.0,1.0,13.0,-14.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
38d1d975968b0fc361aac11b1b18ab34,1,140.0,1.0,231.27,1.0,26.27,0.12814634146341464,1.0,10.0,10.0,7.0,-16.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
631b814ac466d0d78959750679d40cc8,1,169.0,1.0,151.61,1.0,21.71,0.16712856043110086,1.0,3.0,3.0,17.0,-21.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
83ffe73bfd89dfa206b40ff22b620ef6,1,266.0,1.0,227.98,1.0,14.08,0.06582515194015895,1.0,5.0,5.0,8.0,-10.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
c2b845a86c16b519c0c1d9598576f276,1,303.0,1.0,57.51,1.0,14.52,0.3377529658060014,1.0,1.0,1.0,7.0,-31.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
76d752a5dfa418628f25df08faecbfd1,1,272.0,1.0,32.72,1.0,8.72,0.36333333333333334,1.0,3.0,3.0,13.0,-8.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
e730a3d2988d5b459898cffac6097b9b,1,5.0,1.0,359.54,2.0,101.54,0.39356589147286825,1.0,2.0,2.0,8.0,-23.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
434825743a3426c100c479f571816a81,1,127.0,2.0,37.25,1.0,11.85,0.4755652462435418,2.0,1.5,2.0,9.5,-11.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
03510c466e751a76af44c1a848290c8b,1,10.0,1.0,72.45,1.0,12.55,0.20951585976627715,1.0,1.0,1.0,17.0,-10.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
b7a2132e279043f2c25eb4e588cc0e25,1,85.0,1.0,192.5,1.0,18.5,0.10632183908045977,1.0,2.0,2.0,13.0,-9.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
